incident_id,site_id,incident_date,category,severity,device_type,issue_type,resolution_time_hours,status,root_cause
INC004576,SITE001,2026-07-21,Call Quality,P3,Desk Phone,Poor Call Quality,6.15,Resolved,User Error
INC004577,SITE022,2026-01-28,Audio,P4,Soft Client,One-Way Audio,1.27,Resolved,Device Issue
INC004578,SITE018,2026-07-17,Dial Plan,P4,Room Device,Dialing Issue,8.18,Resolved,Provisioning
INC004579,SITE022,2026-07-29,QoS,P4,Room Device,Dialing Issue,10.23,Resolved,User Error
INC004580,SITE005,2026-01-22,Codec,P3,Room Device,Poor Call Quality,7.58,Open,Configuration
INC004581,SITE013,2026-07-02,Call Quality,P2,Room Device,One-Way Audio,15.55,Resolved,Provisioning
INC004582,SITE029,2026-02-03,Dial Plan,P3,Soft Client,Dialing Issue,2.83,Resolved,Network
INC004583,SITE021,2026-08-27,Network,P3,Mobile,Provisioning Failure,10.55,Resolved,User Error
INC004584,SITE031,2026-04-08,QoS,P4,Desk Phone,No Audio,6.78,Open,User Error
INC004585,SITE026,2026-03-05,Audio,P1,Mobile,One-Way Audio,2.39,Open,Device Issue
INC004586,SITE009,2026-06-07,QoS,P3,Soft Client,UAT Failure,1.52,Resolved,Configuration
INC004587,SITE035,2026-03-18,Dial Plan,P4,Desk Phone,Dialing Issue,2.41,Closed,Device Issue
INC004588,SITE029,2026-01-28,Audio,P4,Mobile,Device Configuration,2.0,Resolved,User Error
INC004589,SITE012,2026-04-17,Registration,P3,Soft Client,UAT Failure,2.85,Closed,Provisioning
INC004590,SITE011,2026-02-03,Audio,P4,Desk Phone,Device Configuration,1.64,Resolved,Provisioning
INC004591,SITE033,2026-06-19,Registration,P1,Desk Phone,Device Configuration,1.42,Resolved,Provisioning
INC004592,SITE015,2026-06-09,User Configuration,P4,Soft Client,Provisioning Failure,1.95,Resolved,Provisioning
INC004593,SITE020,2026-06-06,Network,P3,Desk Phone,Dialing Issue,5.81,Resolved,QoS
INC004594,SITE031,2026-07-27,Dial Plan,P4,Mobile,No Audio,2.72,In Progress,Unknown
INC004595,SITE017,2026-06-14,QoS,P3,Room Device,Registration Failure,1.57,Closed,Device Issue
INC004596,SITE031,2026-04-30,Call Quality,P4,Mobile,Dialing Issue,7.97,In Progress,Network
INC004597,SITE021,2026-07-12,QoS,P1,Desk Phone,Provisioning Failure,4.25,Resolved,User Error
INC004598,SITE032,2026-08-11,User Configuration,P3,Desk Phone,Device Configuration,2.17,Open,QoS
INC004599,SITE017,2026-02-18,Call Quality,P3,Mobile,UAT Failure,2.67,Open,User Error
INC004600,SITE013,2026-04-20,SIP,P3,Room Device,Dialing Issue,4.02,Resolved,Network
INC004601,SITE007,2026-01-14,Dial Plan,P4,Room Device,Device Configuration,4.06,Resolved,QoS
INC004602,SITE031,2026-08-29,Dial Plan,P3,Mobile,UAT Failure,2.25,Closed,User Error
INC004603,SITE009,2026-02-23,Codec,P3,Mobile,Provisioning Failure,4.84,Closed,Network
INC004604,SITE014,2026-05-26,User Configuration,P3,Mobile,No Audio,1.54,Resolved,Unknown
INC004605,SITE026,2026-03-29,UAT,P3,Soft Client,Poor Call Quality,2.34,Closed,Configuration
INC004606,SITE001,2026-07-20,Registration,P2,Room Device,UAT Failure,6.79,Resolved,Configuration
INC004607,SITE009,2026-08-10,Audio,P4,Desk Phone,Registration Failure,2.85,Open,Network
INC004608,SITE024,2026-08-25,Call Quality,P3,Mobile,No Audio,4.15,In Progress,Provisioning
INC004609,SITE017,2026-04-03,Call Quality,P3,Mobile,Poor Call Quality,3.3,Resolved,Configuration
INC004610,SITE005,2026-01-22,UAT,P3,Soft Client,Dialing Issue,1.34,Resolved,Unknown
INC004611,SITE033,2026-07-26,Dial Plan,P2,Soft Client,UAT Failure,3.06,Open,Configuration
INC004612,SITE033,2026-05-27,User Configuration,P3,Mobile,Registration Failure,3.22,Resolved,Unknown
INC004613,SITE029,2026-07-06,Call Quality,P4,Desk Phone,Device Configuration,2.41,Resolved,Provisioning
INC004614,SITE013,2026-06-02,Dial Plan,P3,Desk Phone,UAT Failure,2.02,Resolved,Device Issue
INC004615,SITE014,2026-02-04,User Configuration,P2,Soft Client,Device Configuration,0.71,In Progress,Configuration
INC004616,SITE003,2026-02-10,UAT,P4,Soft Client,Provisioning Failure,1.66,Open,Provisioning
INC004617,SITE017,2026-06-22,Call Quality,P4,Room Device,UAT Failure,5.3,In Progress,Device Issue
INC004618,SITE005,2026-06-15,Audio,P4,Room Device,Registration Failure,2.42,Resolved,Network
INC004619,SITE025,2026-06-09,Provisioning,P2,Room Device,Poor Call Quality,10.1,Closed,Provisioning
INC004620,SITE015,2026-04-04,Audio,P3,Mobile,Poor Call Quality,7.24,Resolved,Unknown
INC004621,SITE001,2026-07-15,Call Quality,P3,Mobile,Provisioning Failure,12.09,Resolved,QoS
INC004622,SITE030,2026-06-05,UAT,P3,Room Device,Poor Call Quality,2.17,Open,Provisioning
INC004623,SITE001,2026-08-17,Device Configuration,P3,Soft Client,Device Configuration,3.46,In Progress,User Error
INC004624,SITE024,2026-04-29,Device Configuration,P3,Room Device,No Audio,3.03,Resolved,QoS
INC004625,SITE015,2026-05-18,Device Configuration,P3,Soft Client,Provisioning Failure,4.71,Resolved,User Error
INC004626,SITE012,2026-05-09,User Configuration,P3,Room Device,No Audio,2.77,Resolved,Unknown
INC004627,SITE016,2026-01-02,Registration,P3,Mobile,No Audio,2.83,Resolved,Unknown
INC004628,SITE012,2026-02-27,Call Quality,P4,Desk Phone,Registration Failure,2.1,In Progress,Unknown
INC004629,SITE035,2026-02-26,SIP,P2,Room Device,One-Way Audio,3.44,Open,Provisioning
INC004630,SITE010,2026-05-02,Device Configuration,P3,Desk Phone,Poor Call Quality,3.07,Closed,Configuration
INC004631,SITE031,2026-08-13,Registration,P3,Desk Phone,No Audio,4.52,In Progress,Network
INC004632,SITE023,2026-04-30,Call Quality,P4,Soft Client,UAT Failure,2.97,Resolved,Device Issue
INC004633,SITE027,2026-02-01,SIP,P4,Desk Phone,Provisioning Failure,3.72,Resolved,Configuration
INC004634,SITE016,2026-04-13,Provisioning,P2,Mobile,One-Way Audio,3.73,Closed,Provisioning
INC004635,SITE009,2026-06-15,Dial Plan,P3,Mobile,Provisioning Failure,7.84,Closed,Unknown
INC004636,SITE004,2026-03-15,Device Configuration,P2,Desk Phone,Poor Call Quality,5.65,Resolved,QoS
INC004637,SITE026,2026-05-14,Dial Plan,P2,Room Device,Dialing Issue,2.07,In Progress,QoS
INC004638,SITE006,2026-07-30,SIP,P3,Soft Client,Dialing Issue,2.13,Resolved,Network
INC004639,SITE033,2026-05-31,Dial Plan,P4,Mobile,Registration Failure,10.08,Resolved,QoS
INC004640,SITE003,2026-04-27,Registration,P4,Desk Phone,No Audio,6.49,Resolved,Unknown
INC004641,SITE025,2026-05-29,Network,P4,Soft Client,Device Configuration,0.59,Resolved,Device Issue
INC004642,SITE010,2026-05-18,Registration,P4,Mobile,Provisioning Failure,3.63,Resolved,Provisioning
INC004643,SITE010,2026-04-28,Call Quality,P4,Room Device,No Audio,1.95,Resolved,Network
INC004644,SITE027,2026-06-11,Call Quality,P2,Soft Client,Dialing Issue,23.0,Resolved,Provisioning
INC004645,SITE027,2026-06-08,UAT,P4,Desk Phone,No Audio,4.75,Resolved,Unknown
INC004646,SITE022,2026-05-16,Provisioning,P4,Room Device,Registration Failure,6.39,Open,QoS
INC004647,SITE034,2026-07-27,QoS,P3,Mobile,One-Way Audio,3.3,In Progress,Network
INC004648,SITE005,2026-02-16,User Configuration,P3,Mobile,Provisioning Failure,3.95,In Progress,QoS
INC004649,SITE018,2026-02-12,Audio,P2,Desk Phone,Dialing Issue,2.07,Open,Unknown
INC004650,SITE024,2026-03-07,QoS,P2,Soft Client,Registration Failure,12.24,Resolved,Unknown
INC004651,SITE006,2026-01-08,SIP,P4,Mobile,UAT Failure,1.03,Resolved,Network
INC004652,SITE033,2026-08-12,Audio,P4,Desk Phone,Registration Failure,3.11,Resolved,Provisioning
INC004653,SITE030,2026-07-04,Device Configuration,P3,Desk Phone,Poor Call Quality,6.16,In Progress,QoS
INC004654,SITE014,2026-01-22,Provisioning,P3,Mobile,Provisioning Failure,11.73,In Progress,Unknown
INC004655,SITE014,2026-07-30,Device Configuration,P4,Soft Client,No Audio,6.71,Open,User Error
INC004656,SITE001,2026-01-20,QoS,P3,Mobile,Registration Failure,2.62,Closed,User Error
INC004657,SITE006,2026-08-10,SIP,P3,Room Device,Registration Failure,3.42,Resolved,Device Issue
INC004658,SITE003,2026-03-28,Dial Plan,P3,Mobile,No Audio,13.7,In Progress,Unknown
INC004659,SITE028,2026-05-16,SIP,P2,Desk Phone,Device Configuration,3.04,Closed,QoS
INC004660,SITE032,2026-03-17,User Configuration,P3,Room Device,One-Way Audio,3.18,Resolved,Unknown
INC004661,SITE010,2026-05-31,Provisioning,P4,Soft Client,Provisioning Failure,7.54,Open,Network
INC004662,SITE029,2026-04-22,User Configuration,P3,Soft Client,Device Configuration,1.36,In Progress,Network
INC004663,SITE032,2026-03-23,Registration,P4,Desk Phone,No Audio,4.55,Closed,Configuration
INC004664,SITE015,2026-04-16,UAT,P3,Room Device,UAT Failure,7.83,Resolved,QoS
INC004665,SITE031,2026-07-29,QoS,P4,Mobile,UAT Failure,4.46,Closed,Configuration
INC004666,SITE028,2026-01-26,QoS,P4,Room Device,No Audio,2.83,Open,Network
INC004667,SITE013,2026-03-14,Dial Plan,P4,Soft Client,One-Way Audio,1.9,Resolved,Unknown
INC004668,SITE003,2026-05-08,Call Quality,P2,Mobile,Provisioning Failure,2.7,Closed,Network
INC004669,SITE035,2026-07-16,Codec,P3,Soft Client,UAT Failure,3.95,Resolved,Device Issue
INC004670,SITE014,2026-06-07,SIP,P4,Desk Phone,UAT Failure,1.71,Resolved,User Error
INC004671,SITE014,2026-01-05,QoS,P3,Soft Client,Poor Call Quality,2.75,In Progress,QoS
INC004672,SITE026,2026-02-04,Device Configuration,P4,Room Device,Provisioning Failure,1.37,Resolved,Network
INC004673,SITE002,2026-08-17,Dial Plan,P2,Room Device,Poor Call Quality,6.43,Closed,Unknown
INC004674,SITE011,2026-01-19,Registration,P3,Soft Client,No Audio,4.68,Closed,Device Issue
INC004675,SITE011,2026-08-26,Call Quality,P3,Mobile,Dialing Issue,2.26,Resolved,User Error
INC004676,SITE001,2026-04-25,Call Quality,P3,Mobile,Device Configuration,8.64,Resolved,QoS
INC004677,SITE035,2026-02-04,Codec,P2,Mobile,Registration Failure,1.93,Closed,Configuration
INC004678,SITE005,2026-01-04,Registration,P4,Soft Client,Registration Failure,2.37,Closed,Provisioning
INC004679,SITE033,2026-03-05,Network,P1,Soft Client,Device Configuration,1.03,Closed,Device Issue
INC004680,SITE026,2026-01-17,Network,P2,Mobile,Registration Failure,9.43,Resolved,Provisioning
INC004681,SITE007,2026-02-23,Codec,P3,Soft Client,Poor Call Quality,0.67,Resolved,QoS
INC004682,SITE029,2026-02-17,Network,P4,Soft Client,Registration Failure,2.71,Resolved,Network
INC004683,SITE023,2026-01-22,Call Quality,P3,Soft Client,Dialing Issue,5.31,Resolved,User Error
INC004684,SITE020,2026-05-04,Call Quality,P4,Soft Client,UAT Failure,3.11,Resolved,QoS
INC004685,SITE004,2026-03-31,User Configuration,P4,Soft Client,UAT Failure,1.35,Resolved,Device Issue
INC004686,SITE022,2026-06-22,User Configuration,P3,Desk Phone,Device Configuration,5.7,Resolved,Device Issue
INC004687,SITE024,2026-08-01,Provisioning,P3,Desk Phone,Provisioning Failure,8.04,Closed,QoS
INC004688,SITE009,2026-05-27,QoS,P2,Mobile,Dialing Issue,2.95,Resolved,QoS
INC004689,SITE027,2026-05-23,Provisioning,P4,Soft Client,Registration Failure,3.6,Resolved,Configuration
INC004690,SITE021,2026-06-05,Provisioning,P3,Desk Phone,One-Way Audio,6.83,In Progress,QoS
INC004691,SITE002,2026-01-27,Dial Plan,P3,Desk Phone,Dialing Issue,7.66,Resolved,Device Issue
INC004692,SITE002,2026-02-01,Device Configuration,P3,Soft Client,UAT Failure,3.23,Closed,Configuration
INC004693,SITE022,2026-07-29,Dial Plan,P2,Room Device,No Audio,1.34,Closed,Device Issue
INC004694,SITE006,2026-03-10,Codec,P3,Room Device,Registration Failure,3.47,In Progress,Unknown
INC004695,SITE021,2026-07-31,User Configuration,P1,Mobile,Registration Failure,1.81,Resolved,Provisioning
INC004696,SITE035,2026-04-24,SIP,P3,Mobile,Device Configuration,3.27,Resolved,Device Issue
INC004697,SITE019,2026-04-29,QoS,P2,Soft Client,No Audio,2.43,In Progress,Configuration
INC004698,SITE031,2026-05-18,Device Configuration,P3,Soft Client,Poor Call Quality,0.87,Resolved,Device Issue
INC004699,SITE031,2026-07-12,Network,P3,Soft Client,Dialing Issue,2.33,Resolved,Network
INC004700,SITE028,2026-05-04,UAT,P3,Room Device,Dialing Issue,8.24,Resolved,QoS
INC004701,SITE017,2026-02-06,SIP,P2,Room Device,No Audio,4.15,Resolved,Configuration
INC004702,SITE020,2026-01-29,User Configuration,P3,Mobile,Provisioning Failure,3.31,Closed,Configuration
INC004703,SITE032,2026-03-26,Call Quality,P2,Desk Phone,One-Way Audio,7.73,In Progress,Provisioning
INC004704,SITE019,2026-03-26,Call Quality,P3,Mobile,Registration Failure,2.12,Resolved,Unknown
INC004705,SITE001,2026-01-09,Provisioning,P3,Mobile,No Audio,3.79,Resolved,Network
INC004706,SITE020,2026-07-05,Call Quality,P3,Room Device,One-Way Audio,3.24,Resolved,QoS
INC004707,SITE018,2026-04-25,Network,P3,Mobile,No Audio,1.86,In Progress,Network
INC004708,SITE019,2026-02-09,Network,P3,Desk Phone,Provisioning Failure,9.15,Resolved,QoS
INC004709,SITE029,2026-08-16,QoS,P4,Room Device,UAT Failure,3.26,Resolved,QoS
INC004710,SITE008,2026-04-05,Call Quality,P3,Desk Phone,No Audio,11.34,Resolved,Provisioning
INC004711,SITE011,2026-03-09,UAT,P2,Mobile,Registration Failure,1.78,Resolved,Unknown
INC004712,SITE022,2026-06-12,QoS,P3,Desk Phone,Poor Call Quality,7.46,Closed,Network
INC004713,SITE027,2026-07-22,Call Quality,P4,Room Device,UAT Failure,2.75,Open,Network
INC004714,SITE020,2026-04-10,SIP,P2,Room Device,Registration Failure,1.27,In Progress,Network
INC004715,SITE017,2026-08-01,Call Quality,P3,Desk Phone,Device Configuration,2.1,In Progress,Configuration
INC004716,SITE028,2026-05-03,User Configuration,P4,Room Device,No Audio,5.22,In Progress,QoS
INC004717,SITE021,2026-03-14,User Configuration,P2,Desk Phone,Dialing Issue,5.65,Resolved,QoS
INC004718,SITE007,2026-07-19,Call Quality,P4,Mobile,Poor Call Quality,1.46,Resolved,Provisioning
INC004719,SITE010,2026-06-07,Network,P3,Soft Client,No Audio,8.04,Resolved,Device Issue
INC004720,SITE024,2026-08-25,Provisioning,P4,Room Device,One-Way Audio,3.46,Resolved,Network
INC004721,SITE012,2026-01-03,Network,P1,Room Device,Poor Call Quality,2.76,Resolved,Configuration
INC004722,SITE009,2026-03-08,Call Quality,P4,Room Device,No Audio,1.27,Resolved,Device Issue
INC004723,SITE027,2026-03-05,Call Quality,P4,Desk Phone,UAT Failure,2.23,Resolved,QoS
INC004724,SITE020,2026-02-17,Codec,P4,Desk Phone,Poor Call Quality,2.02,In Progress,Unknown
INC004725,SITE007,2026-06-29,UAT,P3,Soft Client,Dialing Issue,0.84,Closed,Network
INC004726,SITE009,2026-04-10,Device Configuration,P3,Soft Client,Registration Failure,6.37,In Progress,Provisioning
INC004727,SITE028,2026-05-16,Audio,P2,Room Device,Registration Failure,5.33,Open,Device Issue
INC004728,SITE014,2026-08-13,QoS,P4,Room Device,Provisioning Failure,2.36,Resolved,Configuration
INC004729,SITE003,2026-01-09,Network,P3,Soft Client,UAT Failure,2.6,In Progress,QoS
INC004730,SITE027,2026-01-19,Device Configuration,P3,Mobile,Registration Failure,1.98,Resolved,Device Issue
INC004731,SITE011,2026-03-21,Network,P3,Soft Client,Device Configuration,1.31,Resolved,Device Issue
INC004732,SITE003,2026-06-18,Network,P3,Mobile,Device Configuration,7.87,Closed,Device Issue
INC004733,SITE026,2026-03-30,Device Configuration,P3,Desk Phone,No Audio,1.13,Resolved,QoS
INC004734,SITE006,2026-05-21,Registration,P3,Soft Client,Poor Call Quality,4.15,In Progress,Device Issue
INC004735,SITE009,2026-08-14,SIP,P3,Mobile,No Audio,3.18,Resolved,QoS
INC004736,SITE001,2026-03-01,QoS,P2,Room Device,No Audio,6.03,In Progress,User Error
INC004737,SITE008,2026-03-26,Dial Plan,P4,Room Device,Poor Call Quality,1.0,Resolved,Unknown
INC004738,SITE031,2026-07-06,Device Configuration,P3,Mobile,Provisioning Failure,5.19,In Progress,Network
INC004739,SITE008,2026-06-18,Network,P2,Soft Client,Registration Failure,7.79,Resolved,Unknown
INC004740,SITE031,2026-02-13,SIP,P4,Soft Client,UAT Failure,1.5,Resolved,Provisioning
INC004741,SITE015,2026-02-14,Call Quality,P4,Desk Phone,One-Way Audio,0.57,Resolved,Device Issue
INC004742,SITE028,2026-06-01,Network,P4,Desk Phone,One-Way Audio,2.57,Resolved,QoS
INC004743,SITE018,2026-07-06,Dial Plan,P2,Desk Phone,Dialing Issue,0.6,Open,Device Issue
INC004744,SITE017,2026-01-23,Call Quality,P4,Desk Phone,Device Configuration,3.79,Resolved,Unknown
INC004745,SITE030,2026-08-23,Provisioning,P4,Mobile,UAT Failure,1.77,Resolved,QoS
INC004746,SITE030,2026-08-21,Audio,P3,Soft Client,Registration Failure,8.51,Resolved,Provisioning
INC004747,SITE030,2026-05-12,QoS,P4,Soft Client,Device Configuration,2.99,Resolved,Provisioning
INC004748,SITE004,2026-07-03,UAT,P3,Soft Client,Registration Failure,2.68,Closed,Network
INC004749,SITE009,2026-05-13,Device Configuration,P4,Mobile,Poor Call Quality,6.85,Closed,Unknown
INC004750,SITE004,2026-04-24,Audio,P3,Room Device,Poor Call Quality,4.21,Closed,Configuration
INC004751,SITE031,2026-01-04,Dial Plan,P3,Soft Client,UAT Failure,2.41,Resolved,Unknown
INC004752,SITE002,2026-06-20,Call Quality,P4,Desk Phone,Poor Call Quality,2.19,Resolved,Device Issue
INC004753,SITE025,2026-04-05,Registration,P4,Room Device,Poor Call Quality,9.05,Open,Unknown
INC004754,SITE029,2026-07-14,Provisioning,P3,Room Device,UAT Failure,1.49,Resolved,Configuration
INC004755,SITE020,2026-03-06,Call Quality,P4,Mobile,Dialing Issue,2.39,Resolved,Device Issue
INC004756,SITE024,2026-07-25,Dial Plan,P3,Desk Phone,Poor Call Quality,5.7,In Progress,Device Issue
INC004757,SITE017,2026-03-18,Dial Plan,P3,Desk Phone,Device Configuration,5.77,Closed,QoS
INC004758,SITE026,2026-06-22,Audio,P4,Room Device,No Audio,1.01,In Progress,Unknown
INC004759,SITE015,2026-08-29,QoS,P3,Mobile,Poor Call Quality,2.26,Resolved,Provisioning
INC004760,SITE011,2026-02-01,Codec,P3,Soft Client,Dialing Issue,6.63,Resolved,Provisioning
INC004761,SITE002,2026-06-04,Provisioning,P3,Soft Client,Registration Failure,1.97,Closed,QoS
INC004762,SITE003,2026-02-23,SIP,P3,Desk Phone,Dialing Issue,1.97,Resolved,QoS
INC004763,SITE026,2026-05-24,Network,P4,Desk Phone,No Audio,1.19,Resolved,Network
INC004764,SITE018,2026-01-26,Network,P2,Room Device,Device Configuration,4.6,Closed,Configuration
INC004765,SITE006,2026-01-08,Audio,P3,Room Device,Registration Failure,2.33,Resolved,User Error
INC004766,SITE027,2026-01-28,Codec,P3,Room Device,Poor Call Quality,2.63,Resolved,Configuration
INC004767,SITE031,2026-02-11,User Configuration,P4,Desk Phone,UAT Failure,2.21,In Progress,Device Issue
INC004768,SITE030,2026-07-05,UAT,P3,Soft Client,Dialing Issue,4.07,Resolved,Provisioning
INC004769,SITE022,2026-06-27,Provisioning,P3,Soft Client,UAT Failure,1.72,Resolved,Network
INC004770,SITE008,2026-07-12,Codec,P4,Mobile,No Audio,2.0,Closed,Device Issue
INC004771,SITE018,2026-06-08,SIP,P2,Desk Phone,Dialing Issue,1.15,Open,Device Issue
INC004772,SITE011,2026-08-11,User Configuration,P3,Desk Phone,Poor Call Quality,1.04,Resolved,Unknown
INC004773,SITE025,2026-03-21,Audio,P2,Mobile,One-Way Audio,8.48,Resolved,Network
INC004774,SITE035,2026-08-31,SIP,P4,Mobile,Device Configuration,2.01,In Progress,Provisioning
INC004775,SITE019,2026-03-06,Codec,P3,Soft Client,Device Configuration,2.5,Resolved,Configuration
INC004776,SITE022,2026-06-12,Network,P3,Room Device,No Audio,2.16,Open,Configuration
INC004777,SITE023,2026-06-14,SIP,P3,Room Device,Poor Call Quality,12.54,Open,Unknown
INC004778,SITE021,2026-05-19,Network,P3,Soft Client,No Audio,3.58,Resolved,QoS
INC004779,SITE004,2026-01-24,QoS,P2,Soft Client,UAT Failure,4.15,Resolved,Provisioning
INC004780,SITE021,2026-06-17,Dial Plan,P3,Mobile,Poor Call Quality,15.28,Resolved,Configuration
INC004781,SITE020,2026-04-29,QoS,P3,Soft Client,No Audio,25.13,Closed,Provisioning
INC004782,SITE004,2026-01-09,Network,P2,Desk Phone,No Audio,1.6,Resolved,Device Issue
INC004783,SITE024,2026-08-24,UAT,P4,Room Device,Provisioning Failure,0.98,Resolved,Configuration
INC004784,SITE023,2026-04-22,UAT,P3,Mobile,Registration Failure,3.78,Resolved,Device Issue
INC004785,SITE028,2026-05-25,QoS,P3,Soft Client,One-Way Audio,4.04,Resolved,User Error
INC004786,SITE024,2026-06-24,Network,P2,Desk Phone,Registration Failure,5.94,Closed,Configuration
INC004787,SITE013,2026-05-02,Provisioning,P3,Mobile,Dialing Issue,5.63,Resolved,Provisioning
INC004788,SITE008,2026-02-16,Dial Plan,P2,Room Device,Poor Call Quality,4.03,Resolved,QoS
INC004789,SITE014,2026-08-07,Audio,P3,Soft Client,Device Configuration,2.23,Resolved,QoS
INC004790,SITE012,2026-08-22,Call Quality,P1,Soft Client,Dialing Issue,4.62,Resolved,Unknown
INC004791,SITE019,2026-08-28,Provisioning,P3,Soft Client,Dialing Issue,0.98,In Progress,Unknown
