user_id,site_id,department,device_type,license_type,provisioning_status,migration_status
USER02232,SITE035,Finance,Mobile,Webex Calling Standard,Provisioned,Pending
USER02233,SITE023,Operations,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02234,SITE015,IT,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02235,SITE022,Management,Desk Phone,Webex Calling Standard,Provisioned,Failed
USER02236,SITE028,Operations,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02237,SITE033,Management,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02238,SITE022,Support,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02239,SITE008,HR,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02240,SITE025,IT,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02241,SITE025,Finance,Mobile,Webex Calling Professional,Provisioned,In Progress
USER02242,SITE031,HR,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02243,SITE033,Management,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02244,SITE019,HR,Soft Client,Webex Calling Standard,Provisioned,In Progress
USER02245,SITE011,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02246,SITE005,HR,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02247,SITE006,HR,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02248,SITE029,Sales,Room Device,Webex Calling Standard,Provisioned,In Progress
USER02249,SITE022,Finance,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02250,SITE014,Operations,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02251,SITE003,Support,Room Device,Webex Calling Professional,Provisioned,Failed
USER02252,SITE026,Support,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02253,SITE023,IT,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02254,SITE007,HR,Soft Client,Webex Calling Professional,Provisioned,In Progress
USER02255,SITE030,Sales,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02256,SITE011,Management,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02257,SITE034,Sales,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02258,SITE031,Management,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02259,SITE027,Sales,Desk Phone,Webex Calling Standard,Provisioned,Pending
USER02260,SITE006,Management,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02261,SITE008,HR,Desk Phone,Webex Calling Standard,Provisioned,Pending
USER02262,SITE005,Support,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02263,SITE003,Support,Desk Phone,Webex Calling Professional,Provisioned,In Progress
USER02264,SITE019,Support,Mobile,Webex Calling Standard,Provisioned,Pending
USER02265,SITE001,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02266,SITE003,Operations,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02267,SITE002,Finance,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02268,SITE026,Sales,Mobile,Webex Calling Professional,Pending,Migrated
USER02269,SITE001,Operations,Mobile,Webex Calling Professional,Pending,Pending
USER02270,SITE003,Sales,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02271,SITE025,Sales,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02272,SITE014,Management,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02273,SITE013,Management,Soft Client,Webex Calling Standard,Failed,Migrated
USER02274,SITE021,HR,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02275,SITE004,Finance,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02276,SITE022,Sales,Room Device,Webex Calling Standard,Provisioned,Pending
USER02277,SITE035,Operations,Soft Client,Webex Calling Professional,Failed,Migrated
USER02278,SITE003,Management,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02279,SITE023,Finance,Room Device,Webex Calling Professional,Provisioned,Pending
USER02280,SITE002,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02281,SITE002,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02282,SITE017,Operations,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02283,SITE019,Finance,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02284,SITE003,Operations,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02285,SITE021,IT,Mobile,Webex Calling Professional,Pending,Migrated
USER02286,SITE020,Sales,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02287,SITE004,Support,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02288,SITE027,Finance,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02289,SITE004,Finance,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02290,SITE001,Operations,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02291,SITE020,Operations,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02292,SITE029,IT,Soft Client,Webex Calling Standard,Failed,In Progress
USER02293,SITE025,HR,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02294,SITE006,Finance,Soft Client,Webex Calling Professional,Failed,Migrated
USER02295,SITE032,Sales,Room Device,Webex Calling Professional,Pending,Migrated
USER02296,SITE007,Operations,Desk Phone,Webex Calling Professional,Provisioned,In Progress
USER02297,SITE007,Finance,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02298,SITE011,Management,Desk Phone,Webex Calling Standard,Provisioned,Failed
USER02299,SITE009,Finance,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02300,SITE016,Management,Mobile,Webex Calling Professional,Provisioned,Failed
USER02301,SITE001,Support,Soft Client,Webex Calling Standard,Failed,In Progress
USER02302,SITE002,HR,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02303,SITE011,Support,Desk Phone,Webex Calling Professional,Pending,Migrated
USER02304,SITE001,HR,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02305,SITE014,Management,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02306,SITE004,Sales,Soft Client,Webex Calling Standard,Provisioned,Failed
USER02307,SITE034,Sales,Mobile,Webex Calling Professional,Failed,Failed
USER02308,SITE006,Sales,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02309,SITE012,Finance,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02310,SITE003,Finance,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02311,SITE026,Finance,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02312,SITE024,IT,Soft Client,Webex Calling Professional,Provisioned,In Progress
USER02313,SITE023,Finance,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02314,SITE032,Sales,Desk Phone,Webex Calling Standard,Provisioned,Pending
USER02315,SITE010,Sales,Soft Client,Webex Calling Professional,Provisioned,In Progress
USER02316,SITE010,IT,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02317,SITE010,IT,Room Device,Webex Calling Standard,Provisioned,Pending
USER02318,SITE023,Operations,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02319,SITE012,Finance,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02320,SITE034,Finance,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02321,SITE018,IT,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02322,SITE002,Management,Room Device,Webex Calling Professional,Failed,In Progress
USER02323,SITE006,Operations,Room Device,Webex Calling Professional,Provisioned,Failed
USER02324,SITE020,HR,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02325,SITE012,HR,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02326,SITE005,HR,Desk Phone,Webex Calling Professional,Provisioned,Pending
USER02327,SITE001,IT,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02328,SITE024,Sales,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02329,SITE021,HR,Soft Client,Webex Calling Standard,Pending,Migrated
USER02330,SITE006,Operations,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02331,SITE027,HR,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02332,SITE015,HR,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02333,SITE030,Sales,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02334,SITE018,IT,Mobile,Webex Calling Professional,Provisioned,In Progress
USER02335,SITE029,Finance,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02336,SITE003,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02337,SITE010,IT,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02338,SITE026,Sales,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02339,SITE030,Management,Desk Phone,Webex Calling Professional,Provisioned,Pending
USER02340,SITE021,Finance,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02341,SITE002,Management,Soft Client,Webex Calling Professional,Failed,In Progress
USER02342,SITE009,Operations,Mobile,Webex Calling Standard,Failed,Migrated
USER02343,SITE009,IT,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02344,SITE016,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02345,SITE018,Support,Desk Phone,Webex Calling Standard,Provisioned,In Progress
USER02346,SITE031,Management,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02347,SITE021,HR,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02348,SITE032,IT,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02349,SITE005,Finance,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02350,SITE006,IT,Mobile,Webex Calling Professional,Provisioned,Pending
USER02351,SITE030,HR,Desk Phone,Webex Calling Professional,Provisioned,Pending
USER02352,SITE034,HR,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02353,SITE029,Operations,Desk Phone,Webex Calling Professional,Pending,Migrated
USER02354,SITE013,Sales,Mobile,Webex Calling Standard,Failed,Migrated
USER02355,SITE010,Sales,Mobile,Webex Calling Professional,Pending,Pending
USER02356,SITE018,Finance,Soft Client,Webex Calling Professional,Pending,Pending
USER02357,SITE006,Sales,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02358,SITE007,IT,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02359,SITE029,HR,Room Device,Webex Calling Professional,Pending,Migrated
USER02360,SITE023,IT,Desk Phone,Webex Calling Standard,Pending,Migrated
USER02361,SITE033,HR,Soft Client,Webex Calling Professional,Failed,Migrated
USER02362,SITE013,Sales,Mobile,Webex Calling Standard,Provisioned,Pending
USER02363,SITE013,Finance,Room Device,Webex Calling Standard,Provisioned,Pending
USER02364,SITE023,Operations,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02365,SITE016,IT,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02366,SITE008,Finance,Mobile,Webex Calling Professional,Pending,Migrated
USER02367,SITE003,Finance,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02368,SITE017,Sales,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02369,SITE018,HR,Soft Client,Webex Calling Standard,Failed,Migrated
USER02370,SITE001,Operations,Desk Phone,Webex Calling Professional,Pending,Migrated
USER02371,SITE022,Sales,Soft Client,Webex Calling Professional,Pending,Failed
USER02372,SITE015,Operations,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02373,SITE034,Operations,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02374,SITE021,Operations,Mobile,Webex Calling Standard,Provisioned,Pending
USER02375,SITE015,HR,Desk Phone,Webex Calling Standard,Provisioned,In Progress
USER02376,SITE008,IT,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02377,SITE030,Finance,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02378,SITE027,Sales,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02379,SITE014,IT,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02380,SITE014,Sales,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02381,SITE027,IT,Mobile,Webex Calling Professional,Failed,Migrated
USER02382,SITE011,Sales,Mobile,Webex Calling Standard,Provisioned,Pending
USER02383,SITE003,Finance,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02384,SITE021,Finance,Soft Client,Webex Calling Standard,Provisioned,Failed
USER02385,SITE018,Management,Desk Phone,Webex Calling Professional,Provisioned,Pending
USER02386,SITE029,Support,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02387,SITE028,Finance,Desk Phone,Webex Calling Standard,Provisioned,In Progress
USER02388,SITE016,HR,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02389,SITE012,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02390,SITE028,IT,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02391,SITE023,Management,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02392,SITE030,IT,Mobile,Webex Calling Standard,Provisioned,In Progress
USER02393,SITE031,Operations,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02394,SITE009,Sales,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02395,SITE014,Finance,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02396,SITE014,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02397,SITE035,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02398,SITE020,Management,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02399,SITE031,HR,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02400,SITE019,Operations,Desk Phone,Webex Calling Standard,Provisioned,Failed
USER02401,SITE019,Sales,Room Device,Webex Calling Standard,Provisioned,Pending
USER02402,SITE006,Finance,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02403,SITE002,Support,Soft Client,Webex Calling Professional,Pending,Failed
USER02404,SITE015,Management,Mobile,Webex Calling Professional,Pending,In Progress
USER02405,SITE026,Management,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02406,SITE024,Support,Desk Phone,Webex Calling Professional,Provisioned,In Progress
USER02407,SITE005,Operations,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02408,SITE006,IT,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02409,SITE021,IT,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02410,SITE006,Operations,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02411,SITE021,IT,Soft Client,Webex Calling Standard,Pending,Migrated
USER02412,SITE006,IT,Desk Phone,Webex Calling Professional,Pending,Migrated
USER02413,SITE011,Management,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02414,SITE027,Operations,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02415,SITE005,Support,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02416,SITE019,IT,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02417,SITE018,IT,Soft Client,Webex Calling Standard,Pending,Pending
USER02418,SITE006,HR,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02419,SITE017,IT,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02420,SITE017,Support,Soft Client,Webex Calling Professional,Provisioned,In Progress
USER02421,SITE030,Support,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02422,SITE016,Finance,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02423,SITE013,Operations,Desk Phone,Webex Calling Professional,Failed,In Progress
USER02424,SITE016,IT,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02425,SITE029,HR,Room Device,Webex Calling Professional,Pending,Pending
USER02426,SITE009,Operations,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02427,SITE002,Management,Desk Phone,Webex Calling Standard,Pending,Migrated
USER02428,SITE013,Sales,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02429,SITE032,Finance,Desk Phone,Webex Calling Professional,Pending,In Progress
USER02430,SITE010,HR,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02431,SITE034,Support,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02432,SITE034,Operations,Room Device,Webex Calling Professional,Pending,Migrated
USER02433,SITE010,Finance,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02434,SITE016,Sales,Mobile,Webex Calling Standard,Provisioned,Migrated
